"Sample_ID","Intervention","Type","ShiftStartTime","SampleNumber","PostIntervention","Hygiene1","Hygiene2","Hygiene3","Hygiene4","TeatN","TeatS","TeatR","TeatVR","KickOffs","Sample_Notes","MicroTests_ID","Sample","Test","Rep1","Rep2","Rep3","Rep4","Rep5","Rep6","Rep7","Rep8","Rep9","Rep10","Calculated_Average","Interventions_ID","Visit","Farm","SamplingStartDate","TrainingDate","SamplingEndDate","PredipType","PostdipType","Bleach","Detergent","Dry","Farms_ID","MilkingTimes","FarmID","MicroTests_Notes","DayFromTraining","SamplingDay"
242,8,"BTM",11/13/2017 17:00:00,"11","No",66,154,39,2,305,406,199,79,17,,698,242,"MSC",0.00,3.00,2.00,0.00,1.00,4.00,0.00,0.00,0.00,3.00,1.30,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
243,8,"BTM",11/14/2017 1:00:00,"12","No",5,215,52,5,214,505,206,58,22,,699,243,"MSC",0.00,2.00,0.00,0.00,1.00,2.00,2.00,5.00,0.00,2.00,1.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
244,8,"Towel",11/7/2017 9:00:00,"1","No",,,,,,,,,,,700,244,"MSC",0.00,3.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
245,8,"Towel",11/9/2017 9:00:00,"2","No",,,,,,,,,,,701,245,"MSC",7.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
246,8,"Towel",11/11/2017 9:00:00,"3","No",,,,,,,,,,,702,246,"MSC",6.00,7.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
247,8,"Towel",11/13/2017 9:00:00,"4","No",85,198,28,1,274,439,302,119,18,,703,247,"MSC",2.00,5.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
232,8,"BTM",11/7/2017 9:00:00,"1","No",,,,,,,,,,,704,232,"TSC",3.00,3.00,3.00,1.00,1.00,2.00,3.00,1.00,1.00,2.00,2.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
233,8,"BTM",11/7/2017 17:00:00,"2","No",,,,,,,,,,,705,233,"TSC",3.00,3.00,2.00,1.00,1.00,0.00,2.00,2.00,2.00,1.00,1.70,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
234,8,"BTM",11/8/2017 1:00:00,"3","No",,,,,,,,,,,706,234,"TSC",3.00,5.00,6.00,3.00,3.00,2.00,4.00,4.00,5.00,4.00,3.90,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
235,8,"BTM",11/9/2017 9:00:00,"4","No",,,,,,,,,,,707,235,"TSC",1.00,0.00,1.00,2.00,2.00,0.00,0.00,3.00,1.00,1.00,1.10,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
236,8,"BTM",11/9/2017 17:00:00,"5","No",,,,,,,,,,,708,236,"TSC",0.00,0.00,0.00,2.00,2.00,2.00,0.00,3.00,3.00,1.00,1.30,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
237,8,"BTM",11/10/2017 1:00:00,"6","No",,,,,,,,,,,709,237,"TSC",0.00,3.00,4.00,2.00,2.00,3.00,2.00,3.00,3.00,3.00,2.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
238,8,"BTM",11/11/2017 9:00:00,"7","No",,,,,,,,,,,710,238,"TSC",2.00,3.00,1.00,1.00,5.00,0.00,2.00,1.00,4.00,1.00,2.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
239,8,"BTM",11/11/2017 17:00:00,"8","No",,,,,,,,,,,711,239,"TSC",0.00,1.00,3.00,1.00,2.00,1.00,2.00,1.00,1.00,3.00,1.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
240,8,"BTM",11/12/2017 1:00:00,"9","No",,,,,,,,,,,712,240,"TSC",4.00,3.00,7.00,3.00,2.00,4.00,3.00,1.00,4.00,4.00,3.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
241,8,"BTM",11/13/2017 9:00:00,"10","No",85,198,28,1,274,439,302,119,18,,713,241,"TSC",4.00,1.00,4.00,3.00,2.00,3.00,2.00,3.00,5.00,3.00,3.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
242,8,"BTM",11/13/2017 17:00:00,"11","No",66,154,39,2,305,406,199,79,17,,714,242,"TSC",1.00,1.00,2.00,1.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
243,8,"BTM",11/14/2017 1:00:00,"12","No",5,215,52,5,214,505,206,58,22,,715,243,"TSC",0.00,0.00,1.00,0.00,4.00,0.00,3.00,2.00,3.00,1.00,1.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
244,8,"Towel",11/7/2017 9:00:00,"1","No",,,,,,,,,,,716,244,"TSC",2.00,2.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
245,8,"Towel",11/9/2017 9:00:00,"2","No",,,,,,,,,,,717,245,"TSC",0.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
246,8,"Towel",11/11/2017 9:00:00,"3","No",,,,,,,,,,,718,246,"TSC",5.00,11.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
247,8,"Towel",11/13/2017 9:00:00,"4","No",85,198,28,1,274,439,302,119,18,,719,247,"TSC",1.00,2.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
232,8,"BTM",11/7/2017 9:00:00,"1","No",,,,,,,,,,,720,232,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
233,8,"BTM",11/7/2017 17:00:00,"2","No",,,,,,,,,,,721,233,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
234,8,"BTM",11/8/2017 1:00:00,"3","No",,,,,,,,,,,722,234,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
235,8,"BTM",11/9/2017 9:00:00,"4","No",,,,,,,,,,,723,235,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
236,8,"BTM",11/9/2017 17:00:00,"5","No",,,,,,,,,,,724,236,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
237,8,"BTM",11/10/2017 1:00:00,"6","No",,,,,,,,,,,725,237,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
238,8,"BTM",11/11/2017 9:00:00,"7","No",,,,,,,,,,,726,238,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
239,8,"BTM",11/11/2017 17:00:00,"8","No",,,,,,,,,,,727,239,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
240,8,"BTM",11/12/2017 1:00:00,"9","No",,,,,,,,,,,728,240,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
241,8,"BTM",11/13/2017 9:00:00,"10","No",85,198,28,1,274,439,302,119,18,,729,241,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
242,8,"BTM",11/13/2017 17:00:00,"11","No",66,154,39,2,305,406,199,79,17,,730,242,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
243,8,"BTM",11/14/2017 1:00:00,"12","No",5,215,52,5,214,505,206,58,22,,731,243,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
244,8,"Towel",11/7/2017 9:00:00,"1","No",,,,,,,,,,,732,244,"PSC",0.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
245,8,"Towel",11/9/2017 9:00:00,"2","No",,,,,,,,,,,733,245,"PSC",0.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
246,8,"Towel",11/11/2017 9:00:00,"3","No",,,,,,,,,,,734,246,"PSC",0.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
247,8,"Towel",11/13/2017 9:00:00,"4","No",85,198,28,1,274,439,302,119,18,,735,247,"PSC",0.00,0.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
248,8,"BTM",11/14/2017 9:00:00,"13","Yes",72,223,35,2,505,453,218,50,14,,736,248,"MSC",0.00,1.00,2.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.90,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
249,8,"BTM",11/14/2017 17:00:00,"14","Yes",60,142,14,0,265,418,123,63,1,,737,249,"MSC",0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.30,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
250,8,"BTM",11/15/2017 1:00:00,"15","Yes",9,196,43,4,304,375,168,86,12,,738,250,"MSC",4.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,0.00,1.00,1.10,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
251,8,"BTM",11/16/2017 9:00:00,"16","Yes",,,,,,,,,,,739,251,"MSC",3.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,1.10,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
252,8,"BTM",11/16/2017 17:00:00,"17","Yes",,,,,,,,,,,740,252,"MSC",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
253,8,"BTM",11/17/2017 1:00:00,"18","Yes",,,,,,,,,,,741,253,"MSC",3.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,1.10,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
254,8,"BTM",11/18/2017 9:00:00,"19","Yes",,,,,,,,,,,742,254,"MSC",0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.60,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
255,8,"BTM",11/18/2017 17:00:00,"20","Yes",,,,,,,,,,,743,255,"MSC",1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
256,8,"BTM",11/19/2017 1:00:00,"21","Yes",,,,,,,,,,,744,256,"MSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.20,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
257,8,"BTM",11/20/2017 9:00:00,"22","Yes",,,,,,,,,,,745,257,"MSC",0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
258,8,"BTM",11/20/2017 17:00:00,"23","Yes",,,,,,,,,,,746,258,"MSC",0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
259,8,"BTM",11/21/2017 1:00:00,"24","Yes",,,,,,,,,,,747,259,"MSC",0.00,1.00,0.00,1.00,0.00,0.00,2.00,1.00,1.00,1.00,0.70,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
260,8,"Towel",11/14/2017 9:00:00,"5","Yes",72,223,35,2,505,453,218,50,14,,748,260,"MSC",23.00,26.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
261,8,"Towel",11/16/2017 9:00:00,"6","Yes",,,,,,,,,,,749,261,"MSC",5.00,2.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
262,8,"Towel",11/18/2017 9:00:00,"7","Yes",,,,,,,,,,,750,262,"MSC",20.00,25.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
263,8,"Towel",11/20/2017 9:00:00,"8","Yes",,,,,,,,,,,751,263,"MSC",4.00,1.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
248,8,"BTM",11/14/2017 9:00:00,"13","Yes",72,223,35,2,505,453,218,50,14,,752,248,"TSC",1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
249,8,"BTM",11/14/2017 17:00:00,"14","Yes",60,142,14,0,265,418,123,63,1,,753,249,"TSC",0.00,0.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.50,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
250,8,"BTM",11/15/2017 1:00:00,"15","Yes",9,196,43,4,304,375,168,86,12,,754,250,"TSC",3.00,0.00,3.00,1.00,0.00,1.00,3.00,1.00,0.00,2.00,1.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
251,8,"BTM",11/16/2017 9:00:00,"16","Yes",,,,,,,,,,,755,251,"TSC",2.00,2.00,1.00,1.00,1.00,3.00,2.00,0.00,2.00,0.00,1.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
252,8,"BTM",11/16/2017 17:00:00,"17","Yes",,,,,,,,,,,756,252,"TSC",1.00,1.00,2.00,0.00,1.00,0.00,0.00,2.00,1.00,1.00,0.90,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
253,8,"BTM",11/17/2017 1:00:00,"18","Yes",,,,,,,,,,,757,253,"TSC",0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,4.00,0.90,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
254,8,"BTM",11/18/2017 9:00:00,"19","Yes",,,,,,,,,,,758,254,"TSC",1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.40,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
255,8,"BTM",11/18/2017 17:00:00,"20","Yes",,,,,,,,,,,759,255,"TSC",0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.80,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
256,8,"BTM",11/19/2017 1:00:00,"21","Yes",,,,,,,,,,,760,256,"TSC",0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.70,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
257,8,"BTM",11/20/2017 9:00:00,"22","Yes",,,,,,,,,,,761,257,"TSC",3.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,2.00,1.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
258,8,"BTM",11/20/2017 17:00:00,"23","Yes",,,,,,,,,,,762,258,"TSC",3.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,0.00,0.90,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
259,8,"BTM",11/21/2017 1:00:00,"24","Yes",,,,,,,,,,,763,259,"TSC",0.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,3.00,2.00,1.10,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
260,8,"Towel",11/14/2017 9:00:00,"5","Yes",72,223,35,2,505,453,218,50,14,,764,260,"TSC",16.00,18.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
261,8,"Towel",11/16/2017 9:00:00,"6","Yes",,,,,,,,,,,765,261,"TSC",8.00,3.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
262,8,"Towel",11/18/2017 9:00:00,"7","Yes",,,,,,,,,,,766,262,"TSC",15.00,14.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
263,8,"Towel",11/20/2017 9:00:00,"8","Yes",,,,,,,,,,,767,263,"TSC",5.00,6.00,,,,,,,,,,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
248,8,"BTM",11/14/2017 9:00:00,"13","Yes",72,223,35,2,505,453,218,50,14,,768,248,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
249,8,"BTM",11/14/2017 17:00:00,"14","Yes",60,142,14,0,265,418,123,63,1,,769,249,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
250,8,"BTM",11/15/2017 1:00:00,"15","Yes",9,196,43,4,304,375,168,86,12,,770,250,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
251,8,"BTM",11/16/2017 9:00:00,"16","Yes",,,,,,,,,,,771,251,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
252,8,"BTM",11/16/2017 17:00:00,"17","Yes",,,,,,,,,,,772,252,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
253,8,"BTM",11/17/2017 1:00:00,"18","Yes",,,,,,,,,,,773,253,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
254,8,"BTM",11/18/2017 9:00:00,"19","Yes",,,,,,,,,,,774,254,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
255,8,"BTM",11/18/2017 17:00:00,"20","Yes",,,,,,,,,,,775,255,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
256,8,"BTM",11/19/2017 1:00:00,"21","Yes",,,,,,,,,,,776,256,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,2,3,11/7/2017 0:00:00,11/14/2017 7:30:00,11/21/2017 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
